StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,HasReviews,RatingForAnalysis
s85k,Sachun Sung Restaurant - Congressional Avenue,Noodles,5.0,290,Quezon City,True,5.0
s8dn,Kape Sur - Tera Tower,Coffee,4.9,541,Quezon City,True,4.9
s8ek,D' Counter Fastfoods - Davao,Filipino,5.0,744,Davao City Davao Del Sur,True,5.0
s8es,ChizMozza - SM San Lazaro,Snacks,5.0,277,Manila,True,5.0
s8fi,Goldilocks - SM Hypermarket Jazz,Cakes,5.0,2,Makati City,True,5.0
s8fk,Paradise Dynasty - SM Aura,Chinese,4.9,1193,Taguig City,True,4.9
s8fy,ChamyCha Milk Tea House - M Dela Fuente Street,Milk Tea,4.9,616,Manila,True,4.9
s8fz,The Coffee Bean & Tea Leaf - Abreeza Mall,Coffee,5.0,873,Davao City Davao Del Sur,True,5.0
s8gz,Pungko - Pungko sa Punta - Punta Princesa,Filipino,4.9,1835,Cebu City,True,4.9
s8iw,Pizza Telefono - Westgate Alabang,Pizza,5.0,749,Muntinlupa City,True,5.0
s8jc,Balamban Liempo - Bacaca,Liempo,5.0,292,Davao City Davao Del Sur,True,5.0
s8mw,E&E Takuyaki - NCCC Panacan,Takoyaki,4.9,183,Davao City Davao Del Sur,True,4.9
s8nh,Sisig Teriyaki & Fried Rice Brothers Fuente - Cebu City,Sisig,5.0,714,Cebu City,True,5.0
s8nl,Teriyaki Boy - Main Avenue,Japanese,4.9,110,Quezon City,True,4.9
s8nm,Greenwich - Pasay Market Mall,Pizza,5.0,2585,Pasay City,True,5.0
s8ob,Carlos Food house - Anda,Chicken,5.0,123,Davao City Davao Del Sur,True,5.0
s8pp,Dairy Queen - Theatre Mall,Ice Cream,5.0,235,San Juan,True,5.0
s8q2,8Stax,Chicken,0.0,0,Marikina,False,
s8rx,Krispy Kreme - SM Megamall A,Donut,4.9,174,Mandaluyong City,True,4.9
s8sc,GOGI Samgyeop - Kapitolyo,Korean,5.0,762,Makati City,True,5.0
s8uq,Tempura Grill X Congo Grille - UN Square Mall,Japanese,4.9,161,Manila,True,4.9
s8vm,Hungry Barn - RSquare Mall,Rice Bowl,5.0,1233,Manila,True,5.0
s8vy,Gong Cha - SM City Marikina,Milk Tea,5.0,862,Marikina,True,5.0
s8wv,Your Local - Esteban,Filipino,5.0,369,Makati City,True,5.0
s8wx,Santino's Pizza - Claveria,Pizza,5.0,34,Davao City Davao Del Sur,True,5.0
s8xg,Avocadoria.ph - Elizabeth Mall,Ice Cream,5.0,764,Cebu City,True,5.0
s8xv,Broo. Tea & Coffee - Santa Cruz,Coffee,5.0,432,Manila,True,5.0
s8yf,The Coffee Bean & Tea Leaf - Taft East Gate,Coffee,5.0,262,Mandaluyong City,True,5.0
s8yz,Stellar Brewing Cafe - Talamban,Desserts,4.7,137,Cebu City,True,4.7
s93j,Shakey's Pizza - Puregold FTI,Pizza,5.0,1032,Taguig City,True,5.0
s96g,Bang Bang Special Crispy Bangus - Labangon,Seafood,5.0,357,Cebu City,True,5.0
s97a,Alexsea Delicatessen - Market Market,Sushi,5.0,401,Taguig City,True,5.0
s9aq,Gong cha - Greenhills Centermall,Milk Tea,5.0,365,San Juan,True,5.0
s9bs,Wendy's - Festival,Burgers,5.0,2231,Muntinlupa City,True,5.0
s9cc,Mr. Chops - Glorietta 4,Fast Food,5.0,863,Makati City,True,5.0
s9cm,Burger King - Vivo Cebu Escario,Burgers,5.0,11363,Cebu City,True,5.0
s9cv,David's Tea House - R Square Mall,Chinese,5.0,1202,Manila,True,5.0
s9de,Minute Burger - Juna Subdivision,American,5.0,1288,Davao City Davao Del Sur,True,5.0
s9df,Tako Depot Takoyaki - Ayala Malls Manila Bay,Takoyaki,5.0,431,Pasay City,True,5.0
s9dz,McDonald's - Venice Grand Canal,Fast Food,4.8,4001,Taguig City,True,4.8
s9ep,The Coffee Bean & Tea Leaf - Lightsite Parc,Coffee,5.0,914,Cebu City,True,5.0
s9eu,Goldilocks - Marikina Concepcion,Cakes,5.0,1591,Marikina,True,5.0
s9fu,Ike Super Lapaz Batchoy - Toril,Soups,4.9,274,Davao City Davao Del Sur,True,4.9
s9fw,Half Saints - The Ignacia Place,Asian,5.0,142,Quezon City,True,5.0
s9fy,Aling Banang - Countryside Avenue,Filipino,4.9,4145,Pasig City,True,4.9
s9fz,Dean & DeLuca - Eton Tower Makati,American,4.9,207,Makati City,True,4.9
s9gf,Quickly - Shangri-La Plaza,Milk Tea,5.0,1027,Mandaluyong City,True,5.0
s9gl,Wing Vibe - Sampaloc,Chicken Wings,5.0,16184,Manila,True,5.0
s9gu,Calle Cinco (C5) - Dona Vicenta Avenue,Filipino,5.0,268,Davao City Davao Del Sur,True,5.0
s9h0,FIC (Fruits in Ice Cream) - Sampaloc,Ice Cream,5.0,27,Manila,True,5.0
s9ha,Nono's - BGC,Sandwiches,5.0,1700,Taguig City,True,5.0
s9hc,Chowking - Sm Manila 2 Level 2,Fast Food,5.0,1693,Manila,True,5.0
s9hz,Hakata Ton-ichi - Ayala North Exchange,Ramen,5.0,336,Makati City,True,5.0
s9id,Over Mango - WMall,Fruit Shake,4.9,776,Pasay City,True,4.9
s9iy,Chatime - One Mactan,Milk Tea,5.0,1051,Lapu-Lapu City Cebu,True,5.0
s9js,TEA 'n DOUGH - Laong Laan,Milk Tea,5.0,3818,Manila,True,5.0
s9kd,99 Peso Sulit Chicken - Kapitolyo,Chicken,5.0,2931,Pasig City,True,5.0
s9le,Dairy Queen - SM Light,Ice Cream,5.0,995,Mandaluyong City,True,5.0
s9ly,California Pizza Kitchen - Festival Mall,Pizza,4.9,180,Muntinlupa City,True,4.9
s9me,Drew Tea House - Bonifacio St.,Milk Tea,4.9,141,Davao City Davao Del Sur,True,4.9
s9mq,Burger King - Century City Mall,Burgers,5.0,3427,Makati City,True,5.0
s9o4,The Burp Co. - SM City Davao,Asian,5.0,28,Davao City Davao Del Sur,True,5.0
s9os,Big Chill - Greenhills,Beverages,4.5,135,San Juan,True,4.5
s9p8,99Silog Taguig,Silog,5.0,125,Taguig City,True,5.0
s9p9,Mr. Karaage - Intrepid Plaza,Japanese,0.0,0,Quezon City,False,
s9pi,Walang Ka Pares - V Luna,Filipino,4.2,650,Quezon City,True,4.2
s9pk,Boy Zugba - IT Park,Filipino,4.9,1260,Cebu City,True,4.9
s9qg,Taco Bell - SM Megamall,Wraps,5.0,1689,Mandaluyong City,True,5.0
s9rn,28 Treasures HK Roast & Dimsum - H.V. Dela Costa,Chinese,5.0,1757,Makati City,True,5.0
s9si,The Coffee Bean & Tea Leaf - Festival Supermall Extension,Coffee,4.9,135,Muntinlupa City,True,4.9
s9sk,Ace Coffee Lounge - Kapitolyo,Pasta,5.0,17,Pasig City,True,5.0
s9tm,Gorudo Ramen - Lilac,Ramen,4.9,331,Marikina,True,4.9
s9ut,Pamana Restaurant - Perea,Filipino,5.0,266,Makati City,True,5.0
s9ux,Paluto sa Kusina - CM Recto,Filipino,4.8,1001,Manila,True,4.8
s9vq,Dahnil's Kitchen - Sobrecary,Filipino,5.0,4931,Davao City Davao Del Sur,True,5.0
s9vt,Bistro Rosario - F Torres,Fruit Shake,5.0,369,Davao City Davao Del Sur,True,5.0
s9we,Kenny Rogers Roasters - Pasig Boulevard Kapitolyo,Chicken,5.0,1964,Pasig City,True,5.0
s9wg,Tokyo Bubble Tea - Banawe,Japanese,5.0,826,Quezon City,True,5.0
s9wh,Soldier's Diner - Plainview,Burgers,4.7,434,Mandaluyong City,True,4.7
s9wu,Kape tol Cafe - Sampaloc,Beverages,4.9,265,Manila,True,4.9
s9xq,Burger King - Two E-Com,Burgers,5.0,2187,Pasay City,True,5.0
s9xz,Sol's Halo-Halo & Desserts - Inayawan,Halo-Halo,5.0,998,Cebu City,True,5.0
s9yu,Pancit Ng Taga Malabon - San Juan,Pancit,5.0,307,San Juan,True,5.0
s9zi,ChizMozza - Robinsons Manila,Snacks,4.9,82,Manila,True,4.9
saex,Chicken Rush - Malate,Chicken,0.0,0,Manila,False,
sahd,Tea Cup Zone - Silk Residences,Beverages,5.0,32,Manila,True,5.0
saia,Coal Point Snack Bar,Burgers,5.0,89,Quezon City,True,5.0
sajk,Bok Joo Chicken - Scout Castor Street,Korean,5.0,1288,Quezon City,True,5.0
san3,Haro Haro - South Park Center By Ayala Mall,Milk Tea,5.0,66,Muntinlupa City,True,5.0
sana,Takoyatea by Joel Cruz - Sisa Street,Japanese,5.0,1034,Manila,True,5.0
sava,Butter And Spoon Food Services - Roamsceville,Cakes,4.9,23,Koronadal South Cotabato,True,4.9
savd,Gamseong Ramyeon - Salinas Drive,Ramen,0.0,0,Cebu City,False,
sawo,Salads & More - 3rd Avenue,Salads,0.0,0,Davao City Davao Del Sur,False,
say4,AX Pancit Con Lechon - St Francis Square Mall,Filipino,5.0,678,Mandaluyong City,True,5.0
sb54,Sushi Nori - Ayala Mall Feliz,Sushi,5.0,85,Pasig City,True,5.0
sb5b,The Pollo Family: Loaded Chicken - BGC,Fried Chicken,5.0,67,Taguig City,True,5.0
sb7l,Ate Rica's Bacsilog - Festival Mall,Rice Bowl,4.9,24,Muntinlupa City,True,4.9
sbac,Tully's Coffee - Metropolitan Hospital,Coffee,0.0,0,Manila,False,
sbeu,Campfire Burgers & More - Marikina,Burgers,5.0,107,Marikina,True,5.0
sbew,Mango Royal Milkshake - Jesus Dela Peña,Fruit Shake,5.0,55,Marikina,True,5.0
sbig,Twistea - Balut Branch,Milk Tea,0.0,0,Manila,False,
sblw,LUNCHEONETTE in AbacaEats - Vista Mar Mactan,American,0.0,0,Lapu-Lapu City Cebu,False,
sboj,HOF Siomai King - Shaw Boulevard,Asian,0.0,0,Pasig City,False,
sbpy,Paotsin - Robinsons Place Manila,Dumpling,5.0,1057,Manila,True,5.0
sbxi,G&G Taiwan Famous Chicken - Ayala Vertis North,Coffee,4.9,11,Quezon City,True,4.9
sby8,Wow Cow - Festival Mall,Rice Noodles,0.0,0,Muntinlupa City,False,
sc5a,JM Shawarma - Citymall Koronadal,Shawarma,4.9,293,Koronadal South Cotabato,True,4.9
sc7u,Coco+ - SM MOA,Fruit Shake,0.0,0,Pasay City,False,
sc82,Figaro Coffee - Medical City,Coffee,0.0,0,Pasig City,False,
sc8i,Miyoshin Ji,Ramen,0.0,0,Quezon City,False,
sc9t,Yega Restaurant - Lapu-Lapu Airport,Korean,0.0,0,Lapu-Lapu City Cebu,False,
sch4,Sak-Yant Thai Food Express - Boni Avenue,Noodles,5.0,91,Mandaluyong City,True,5.0
schw,Healthy Sand - R Square Mall,Sandwiches,5.0,418,Manila,True,5.0
sco9,Don Macchiatos - Sto Nino Street,Coffee,0.0,0,Quezon City,False,
scsp,KK Burger - Regis Center,Burgers,0.0,0,Quezon City,False,
sd04,Don Macchiatos - CTU,Coffee,0.0,0,Cebu City,False,
sd20,The Original Pares - Sta Mesa Residens,Filipino,4.9,1055,Manila,True,4.9
sd3g,Tops Grill & Restobar - Captain Ticong,Filipino,4.9,136,Manila,True,4.9
sddo,Remo's Kitchen - Kasambagan,Filipino,5.0,1282,Cebu City,True,5.0
sdwr,"But First, Coffee - AB Fernandez Ave",Filipino,5.0,155,Dagupan Pangasinan,True,5.0
se0r,Sugar Baby Milktea and Cafe - Crossroad Park,Milk Tea,0.0,0,Quezon City,False,
se17,Chinese Beef Noodles House - Greenhills Mall,Chinese,4.9,22,San Juan,True,4.9
se4c,Keopi 38 by Gre Cafe - Cabantian Branch,Coffee,5.0,79,Davao City Davao Del Sur,True,5.0
se5i,Sunnyside Kitchenette - Mount Vernon,Filipino,0.0,0,Quezon City,False,
seac,Aling Banang - Pasay,Filipino,5.0,388,Pasay City,True,5.0
sebe,Coffee Life - GSC Corporate Tower,Filipino,0.0,0,Taguig City,False,
sefr,Fat Kids - Bonifacio,Asian,4.4,72,Davao City Davao Del Sur,True,4.4
sele,Benros Chinese Cuisine - Manila Branch,Chinese,0.0,0,Manila,False,
senp,Shawarma Shack - Robinsons Ormoc,Shawarma,5.0,221,Ormoc Leyte,True,5.0
senq,Bastie's Grill 'N House - Zone 3,Pasta,0.0,0,Koronadal South Cotabato,False,
sesm,Mexikanto Malolos,Unknown,4.9,14,Malolos Bulacan,True,4.9
sesr,Yummy Tokyo - Kapitolyo,Japanese,4.9,262,Pasig City,True,4.9
set2,Hangry Tuna - Matina Aplaya,Seafood,5.0,1883,Davao City Davao Del Sur,True,5.0
set6,Fusion Ramen - Santolan,Ramen,0.0,0,San Juan,False,
sf32,Burby's - The Cabanas Mall,Filipino,4.9,372,Malolos Bulacan,True,4.9
sf52,Angel's Wings and Sizzling Hub - Malolos,Chicken Wings,0.0,0,Malolos Bulacan,False,
sfge,Nuli Milktea Studio,Milk Tea,5.0,189,Manila,True,5.0
sfj7,LGBT - JRU Shaw Boulevard,Filipino,4.9,1080,Mandaluyong City,True,4.9
sfjs,Ling Nam Fried Siopao - Metro Market! Market!,Bread,0.0,0,Taguig City,False,
sfk2,Lachica's Food and Refreshment Hub - Koronadal South Cotabato,Filipino,0.0,0,Koronadal South Cotabato,False,
sfmd,Lembest Lechon - Blumentritt,Lechon,0.0,0,Manila,False,
sfp8,MatTEAu's - Riverbanks Mall,Snacks,5.0,27,Marikina,True,5.0
sfrq,SPILL D' BEANS CAFE - MANILA RESIDENCES TOWER,Filipino,0.0,0,Manila,False,
sfrx,Yogorino - Molito,Desserts,5.0,54,Muntinlupa City,True,5.0
sfud,Black Pearl - NCCC Mall VP,Fruit Shake,4.8,19,Davao City Davao Del Sur,True,4.8
sfug,Nuxen's,Fast Food,4.9,48,Lapu-Lapu City Cebu,True,4.9
sg03,Yoh Froz - Lanang,Fruit Shake,5.0,202,Davao City Davao Del Sur,True,5.0
sg05,Sisig Hooray - The Landmark Alabang,Sisig,4.9,172,Muntinlupa City,True,4.9
sg8b,Liam's & Louis Gourmet Cafe - Circulo Verde,Ulam,0.0,0,Quezon City,False,
sgev,Thai Express - San Marcelino Street,Curry,0.0,0,Manila,False,
sgke,Mister Donut - Soho Mall,Donut,5.0,95,Lapu-Lapu City Cebu,True,5.0
sh0b,Cafe Mary Grace - Serendra,Filipino,5.0,212,Taguig City,True,5.0
sh1g,Papa Dudut Lechon Manok,Chicken,0.0,0,Quezon City,False,
sh5a,Biggies - 509 Aznar Road,American,0.0,0,Cebu City,False,
sh6h,GuGu Manju - SM North EDSA,Korean,5.0,38,Quezon City,True,5.0
sha1,Martin Lechon House- DJC Bajada,Filipino,4.9,1410,Davao City Davao Del Sur,True,4.9
shey,HOMI korean restaurant - UN Mall,Korean,0.0,0,Manila,False,
shey,HOMI KOREAN RESTAURANT,Korean,0.0,0,Manila,False,
shk7,MayRich Cakes and Pastries - Labangon,Desserts,5.0,227,Cebu City,True,5.0
shkh,The Black Pizza - Xavierville Avenue,Pizza,4.6,41,Quezon City,True,4.6
shs8,Mundae - Robinsons Galleria Ortigas,Desserts,0.0,0,Quezon City,False,
shuf,Kare Kare & Bulalo House - Arnaiz Ave.,Filipino,4.8,369,Pasay City,True,4.8
shx5,Rarjap Sushi House - Jaena,Japanese,5.0,785,Pasig City,True,5.0
si4j,Balai Pandesal - Fairview Terraces,Snacks,5.0,123,Quezon City,True,5.0
si5n,Angry Burger - Bayswater Subdivision,Burgers,0.0,0,Cebu City,False,
sikb,Samgyup On The Go - Boni Ave,Asian,4.7,25,Makati City,True,4.7
sikb,Samgyup On The Go-Makati Cinema Square,Asian,4.8,16,Makati City,True,4.8
simd,Shack & Roll - Bonifacio,Fried Chicken,4.8,57,Davao City Davao Del Sur,True,4.8
simj,Black café,Coffee,4.7,53,Dagupan Pangasinan,True,4.7
sind,Food Hub Manila - F Roxas,Pizza,0.0,0,Manila,False,
sis5,Nacho King - Antonio Street Ugong,Snacks,5.0,14,Pasig City,True,5.0
sit9,Wings and Fixins Unlimited - National Road,Chicken,3.9,72,Muntinlupa City,True,3.9
siu3,Spice Up Food House - Marfori,Biryani,0.0,0,Davao City Davao Del Sur,False,
sj26,Mama Mias Brownies - Colonnade Mall,Filipino,0.0,0,Cebu City,False,
sj4a,Vanilla Brew VNL BRW - Karangalan,Beverages,5.0,256,Pasig City,True,5.0
sj7e,Pansititoy - Talomo,Asian,5.0,51,Davao City Davao Del Sur,True,5.0
sjcj,Krispy Kreme - Tikay Malolos,Donut,5.0,1182,Malolos Bulacan,True,5.0
sjgi,Mangolicious - Mercato de Mactan,Fruit Shake,0.0,0,Lapu-Lapu City Cebu,False,
sjkf,Potdog - Northgate Alabang,Seafood,4.9,43,Muntinlupa City,True,4.9
sjkq,Banapple - Malate,Cakes,0.0,0,Manila,False,
sjp2,Vice & Other Bad Habits - Durban Street,Pizza,4.9,18,Makati City,True,4.9
sjq5,24/7 Wings - Ortigas,Chicken Wings,0.0,0,Mandaluyong City,False,
sjy7,Coolers Delight - Guadalupe,Fruit Shake,0.0,0,Cebu City,False,
sk0k,Ate Rica's Bacsilog - RFA,Silog,4.8,19,San Juan,True,4.8
sk2w,King Sisig - Timog Avenue,Sisig,4.9,924,Quezon City,True,4.9
sk42,Tendon Akimitsu - Gateway Mall 2,Japanese,0.0,0,Quezon City,False,
sk57,Kirakuya Ramen - Pontiac,Japanese,0.0,0,Quezon City,False,
sk8p,White Sugar - G Tuazon,Beverages,0.0,0,Quezon City,False,
sk94,Al Makkah Restaurant & Cafe - Sherwood Place,Biryani,0.0,0,Manila,False,
skap,Doughmain - SM Megamall,Donut,4.5,25,Mandaluyong City,True,4.5
ske3,Mary's Mango Sticky Rice Halo-Halo and Con Yelo - Burbank Tower,Halo-Halo,5.0,18,Mandaluyong City,True,5.0
skin,Hocho Japanese Restaurant - Metro Gaisano Mall,Sushi,0.0,0,Muntinlupa City,False,
skma,Johnn Lemon - KCC Mall of Marbel,Snacks,5.0,11,Koronadal South Cotabato,True,5.0
skpd,FANBOXED - Zabarte Subdivision,Filipino,0.0,0,Quezon City,False,
skpn,Rustic Kusina - West Service Road,Asian,5.0,10,Muntinlupa City,True,5.0
skqq,Chatime - Shell Pusok,Milk Tea,5.0,1049,Lapu-Lapu City Cebu,True,5.0
sksh,Yogu Milk Tea - Davao,Milk Tea,5.0,44,Davao City Davao Del Sur,True,5.0
skva,Boss Shake - EDCH Food Park,Beverages,0.0,0,Cebu City,False,
skyq,Mylk Tea - Nepo Mall,Beverages,5.0,35,Dagupan Pangasinan,True,5.0
sl0n,Forbestt - Taft Avenue,Silog,0.0,0,Manila,False,
sl1o,Zark's Burgers - Festival Mall,Burgers,4.9,61,Muntinlupa City,True,4.9
sl4c,Mang Domeng's Bibingka - Puregold FTI,Cakes,5.0,24,Taguig City,True,5.0
sl5h,Mom's Pizza - Saint Jude Acres Subdivision,Pizza,5.0,190,Cebu City,True,5.0
sl5z,Kuya Ram Indian Cuisine - Dona Vicenta,Indian,4.9,1892,Davao City Davao Del Sur,True,4.9
sl66,Crinkleberry Cafe - Blak na Bato,Snacks,3.4,40,Quezon City,True,3.4
sl7s,Kurimi Milk Tea Bar - Anonas,Milk Tea,5.0,276,Quezon City,True,5.0
slah,Iced Earth - Matina Pangi,Ice Cream,0.0,0,Davao City Davao Del Sur,False,
slav,Drip Kofi - DLSU,Coffee,5.0,471,Manila,True,5.0
slej,Cinnabon - Alabang Town Center,Bread,5.0,194,Muntinlupa City,True,5.0
slh8,Ein's Puto House - Fairview Center Mall,Rice Dishes,4.7,34,Quezon City,True,4.7
sln4,The Sundry Food Hall (Mix and Match) - Pasig,Asian,5.0,37,Pasig City,True,5.0
slnz,Yumpanada - Robinsons Galleria,Filipino,0.0,0,Quezon City,False,
sloh,Hen Lin - Madison Galeries,Chinese,0.0,0,Muntinlupa City,False,
slz8,D'Grillmaster - Maa,Ulam,0.0,0,Davao City Davao Del Sur,False,
sm1x,Eat Sulit - Marikina Heights,Chicken,5.0,263,Marikina,True,5.0
smbf,Potato Corner - KCC Marbel,Fries,5.0,132,Koronadal South Cotabato,True,5.0
smbw,Matsuri Bento - Salcedo,Japanese,5.0,532,Makati City,True,5.0
smd8,Mr. Liempo - Kamuning,Filipino,0.0,0,Quezon City,False,
smhm,Merry Moo - Sampaloc,Desserts,5.0,17,Manila,True,5.0
smri,Pitaholic - Graceland Mall,Asian,4.9,634,Malolos Bulacan,True,4.9
sn19,Shell Cafe - EDSA Balintawak,Coffee,0.0,0,Quezon City,False,
sn3h,Yanzy’s Food Hub,Filipino,4.7,32,Quezon City,True,4.7
sn5d,Calorie Club - Malolos,Healthy,5.0,57,Malolos Bulacan,True,5.0
sngu,Big Mike's Chicago Style - Katipunan Street,Rice Dishes,0.0,0,Marikina,False,
snk9,634 Musashi,Japanese,0.0,0,Makati City,False,
snmf,Mi yummy Mango - Pasig,Desserts,0.0,0,Pasig City,False,
sntx,Flavor Fusion,Filipino,0.0,0,Davao City Davao Del Sur,False,
snu8,MY GIRL MILKTEA AND COFFEE - OTIS,Beverages,5.0,51,Manila,True,5.0
snus,Goodman Coffee & Bread - Geronimo Street,Coffee,4.9,37,Quezon City,True,4.9
so51,Greenwich - JP Laurel Bajada,Pizza,5.0,381,Davao City Davao Del Sur,True,5.0
so5x,Chooks to Go - Panacan,Chicken,5.0,395,Davao City Davao Del Sur,True,5.0
so6a,Drip Kofi - SM City Manila,Unknown,5.0,48,Manila,True,5.0
so6t,Salo Restaurant - Kabayan Hotel,Filipino,5.0,193,Pasay City,True,5.0
soa0,Authentic Bicol - Juna Subdivision,Filipino,5.0,30,Davao City Davao Del Sur,True,5.0
sob5,Tagaytay Bulalo Specials - Evangelista,Filipino,0.0,0,Makati City,False,
sobl,Wow Cow Fresh Beef Hot Pot - Taguig,Noodles,4.9,16,Taguig City,True,4.9
sol7,Mexicano Bueno - Alabang,Rice Bowl,4.4,21,Muntinlupa City,True,4.4
sorc,Potato Corner x Hungry Pinoy x Noodle Stop x BLK10 Lemonade - Pinagsama Taguig,Snacks,5.0,160,Taguig City,True,5.0
sos2,Syano Lugawan - Catalunan Pequeno,Porridge,5.0,910,Davao City Davao Del Sur,True,5.0
sos5,Mango Madness,Fruit Shake,4.9,15,Malolos Bulacan,True,4.9
souo,My Kope Akademia Cafe,Filipino,0.0,0,Cebu City,False,
sovv,Timplang Pinoy: Filipino Eats - Makati,Filipino,4.8,113,Makati City,True,4.8
sow1,My Joy - Ayala,Filipino,5.0,401,Cebu City,True,5.0
sowx,Wingyard - Panay Avenue,Chicken Wings,0.0,0,Quezon City,False,
sp05,Takoyadon - Starmall EDSA,Takoyaki,5.0,76,Mandaluyong City,True,5.0
sp2b,99 Peso Rice Bowls To Go - Marikina Heights,Rice Bowl,5.0,648,Marikina,True,5.0
sp32,Three Jewels Lechon Manok - Ecoland,Lechon,0.0,0,Davao City Davao Del Sur,False,
sp78,Buddies on Fire Sizzling House - Marikina,Chicken,0.0,0,Marikina,False,
speb,Yummy Pao PH - Mayon Galleria Suites,Bread,0.0,0,Quezon City,False,
sphw,Pierre Marco Fruit Shake Stand - East Rembo,Pizza,5.0,16,Makati City,True,5.0
splo,Chennai Rotti Paratha - Damascus Road,Bread,4.3,33,Cebu City,True,4.3
sppd,Mexi-ko: Fil-Mex Kitchen  - Kapitolyo,Asian,5.0,136,Pasig City,True,5.0
spqc,Boulangerie22 - Ayala Malls Cloverleaf,Cakes,5.0,1223,Quezon City,True,5.0
spr6,Angel's Pizza - Newport,Pizza,5.0,12,Pasay City,True,5.0
spw8,Laksa at Pares by Eat Fresh - Providence Tower,Pares,5.0,82,Manila,True,5.0
spy1,Kurimi Milk Tea Bar - Guadalupe Cebu,Beverages,5.0,35,Cebu City,True,5.0
sq09,Dragon Takoyaki - Pasig,Korean,4.9,773,Pasig City,True,4.9
sq0o,Egg Depot - Fishermall,Filipino,4.9,103,Quezon City,True,4.9
sq79,Eden's Vegan Food Hub - Junquera Street,Healthy,5.0,88,Cebu City,True,5.0
sqet,Azuo Bistro - CM Recto Street and Rizal Street,Asian,5.0,39,Davao City Davao Del Sur,True,5.0
sqii,Azilogan - Kasambagan,Silog,4.9,29,Cebu City,True,4.9
sqjy,TJ's Smash Burgers - Batasan Hills,Burgers,5.0,74,Quezon City,True,5.0
sqri,STK ta Bai sa Paolito's Seafood House - Ayala Center Cebu,Seafood,5.0,81,Cebu City,True,5.0
sqrl,Hen Lin - RCBC Plaza,Dim Sum,5.0,327,Makati City,True,5.0
sqsi,Khao Khai Thai Chicken House - SM Mall of Asia,Thai,4.9,337,Pasay City,True,4.9
squ4,Sync Cafe - St. Patrick Square,Unknown,4.9,252,Cebu City,True,4.9
sr7s,Takoya Kiks - Riverbanks Mall,Japanese,5.0,231,Marikina,True,5.0
sr8n,Por'Que - SM Megamall,Filipino,3.5,18,Mandaluyong City,True,3.5
sraj,Big Bean Cafe - Davao,Coffee,0.0,0,Davao City Davao Del Sur,False,
srf0,Cmoore Takoyaki,Japanese,0.0,0,Lapu-Lapu City Cebu,False,
srit,44 Ave. Coffee Shop - Santo Niño,Coffee,0.0,0,Muntinlupa City,False,
srj2,Saige - Quirino Highway,Rice Bowl,5.0,10,Quezon City,True,5.0
srmp,Duo Brew - Ususan,Unknown,0.0,0,Taguig City,False,
srmx,Ramen Dori- Quezon City,Ramen,0.0,0,Quezon City,False,
srp1,Bean Awake Coffee & Milktea Shop - Labangon,Coffee,0.0,0,Cebu City,False,
srpb,Greyzlyne Cafe,Coffee,0.0,0,Manila,False,
srra,Daniel's Pasta Salad and Sandwich - Maginhawa Street,Pasta,5.0,374,Quezon City,True,5.0
srwh,iAmBagel - Gomez Street,Sandwiches,4.9,28,Quezon City,True,4.9
ss34,Shanghai Dumpling Bar,Rice Noodles,0.0,0,Quezon City,False,
ssga,Urbanica Milk Coffee - Cabana,Beverages,5.0,205,Malolos Bulacan,True,5.0
ssjx,Tastes from the Greens - Tondo,Milk Tea,5.0,508,Manila,True,5.0
sskl,IceCreamHouse - Sikatuna,Ice Cream,5.0,402,Quezon City,True,5.0
ssni,JM Shawarma - Robinsons Place Ormoc,Shawarma,4.8,87,Ormoc Leyte,True,4.8
ssnl,Breaktime Cafe - Bago Bantay,Pizza,4.6,425,Quezon City,True,4.6
sso3,Noypi Chicken Inasal House,Chicken,0.0,0,Marikina,False,
sss3,RT’s Manukan Sisig Kapampangan - Batasan Hills,Chicken,0.0,0,Quezon City,False,
sstu,Sevi Coffee - Hagonoy,Sandwiches,0.0,0,Taguig City,False,
ssyc,Desha's Pares Silog - Sampaguita Street,Silog,4.6,12,Taguig City,True,4.6
ssyu,Nagi Sushi - Ayala Triangle Gardens,Japanese,0.0,0,Makati City,False,
ssz5,Shawarma Snack Center - Ermita,Middle Eastern,5.0,289,Manila,True,5.0
st42,Sumis Food Crafts - Masangkay Street,Milk Tea,0.0,0,Manila,False,
st71,Lemon Square Bakery Treats - Dela Paz Pasig,Cakes,5.0,338,Pasig City,True,5.0
staz,ZOIE'S BACSILOG,Filipino,0.0,0,Manila,False,
staz,Bon del Ros Food Stall - Paco Mall Manila,Filipino,0.0,0,Manila,False,
stbj,Macao Imperial Tea - Philippine Stock Exchange BGC,Milk Tea,5.0,712,Taguig City,True,5.0
stbu,SurFRIES-PIZZArap West Fairview,American,0.0,0,Quezon City,False,
stgn,Ongpin Express - Ever Gotesco Commonwealth,Dim Sum,5.0,66,Quezon City,True,5.0
stj0,Nihon Cafe - Bel Air Makati,Coffee,0.0,0,Makati City,False,
stla,Pocofino - Eastwood Mall,Coffee,0.0,0,Quezon City,False,
stmm,Pod Lab Cafe - Arnaiz,Coffee,5.0,10,Pasay City,True,5.0
stmq,Enjoy Your Coffee - Kamuning,Beverages,5.0,11,Quezon City,True,5.0
su28,K-Chicken House Korean Fried Chicken - General Estrella,Korean,4.9,696,Makati City,True,4.9
